"OPTION_ITEM_ID","BRAND_ID","OPTION_NAME","OPTION_DESC","OPTION_PRICE","OPTION_TYPE","OPTION_CATEGORY","SELECT_RULE"
20487,20002,EV9_EARTH_LONGRANGE_2WD | 6인승,"6인승 시트 구성 선택 사양",490000,SINGLE,seats,SINGLE
20488,20002,EV9_EARTH_LONGRANGE_2WD | 컨비니언스,전동/편의 기능을 포함한 편의 사양 묶음,0,SINGLE,assistant,MULTI
20489,20002,EV9_EARTH_LONGRANGE_2WD | 헤드업 디스플레이,주행 정보를 전면 유리에 투영해 시인성을 높이는 사양,0,SINGLE,assistant,MULTI
20490,20002,EV9_EARTH_LONGRANGE_2WD | 스타일,외관 디자인 요소를 강화한 스타일 사양,1480000,SINGLE,etc,MULTI
20491,20002,EV9_EARTH_LONGRANGE_2WD | 메리디안 프리미엄 사운드,메리디안 프리미엄 오디오 시스템 적용,0,SINGLE,etc,MULTI
20492,20002,EV9_EARTH_LONGRANGE_2WD | 빌트인 캠 2,주행 영상 녹화가 가능한 빌트인 블랙박스 시스템,590000,SINGLE,etc,MULTI
20493,20002,EV9_EARTH_LONGRANGE_2WD | 듀얼 선루프,개방감을 높여주는 파노라마 글래스 루프,1190000,SINGLE,etc,MULTI
20494,20002,SELTOS_트렌디 | 전자식 4WD,,1780000,SINGLE,assistant,MULTI
20495,20002,SELTOS_트렌디 | 드라이브 와이즈,,990000,SINGLE,assistant,MULTI
20496,20002,SELTOS_트렌디 | 컨비니언스,,790000,SINGLE,etc,MULTI
20497,20002,SELTOS_트렌디 | 10.25 인치 내비게이션,,890000,SINGLE,assistant,MULTI
20498,20002,SELTOS_프레스티지 | 전자식 4WD,,1780000,SINGLE,assistant,MULTI
20499,20002,SELTOS_프레스티지 | 드라이브 와이즈,,990000,SINGLE,assistant,MULTI
20500,20002,SELTOS_프레스티지 | 컨비니언스,,0,SINGLE,etc,MULTI
20501,20002,SELTOS_프레스티지 | 스타일,,840000,SINGLE,etc,MULTI
20502,20002,SELTOS_프레스티지 | 10.25 인치 내비게이션,,890000,SINGLE,assistant,MULTI
20503,20002,SELTOS_프레스티지 | HUD,,540000,SINGLE,assistant,MULTI
20504,20002,SELTOS_프레스티지 | 스마트 커넥트,,890000,SINGLE,assistant,MULTI
20505,20002,SELTOS_프레스티지 | 모니터링 팩,,1190000,SINGLE,assistant,MULTI
20506,20002,SELTOS_시그니처 | 전자식 4WD,,1780000,SINGLE,assistant,MULTI
20507,20002,SELTOS_시그니처 | 드라이브 와이즈,,990000,SINGLE,assistant,MULTI
20508,20002,SELTOS_시그니처 | 컨비니언스,,0,SINGLE,etc,MULTI
20509,20002,SELTOS_시그니처 | 스타일,,0,SINGLE,etc,MULTI
20510,20002,SELTOS_시그니처 | 컴포트,,590000,SINGLE,etc,MULTI
20511,20002,SELTOS_시그니처 | 10.25 인치 내비게이션,,0,SINGLE,assistant,MULTI
20512,20002,SELTOS_시그니처 | HUD,,540000,SINGLE,assistant,MULTI
20513,20002,SELTOS_시그니처 | 스마트 커넥트,,890000,SINGLE,assistant,MULTI
20514,20002,SELTOS_시그니처 | 모니터링 팩,,1190000,SINGLE,assistant,MULTI
20515,20002,SELTOS_시그니처 | Bose 프리미엄 사운드,,590000,SINGLE,interior,SINGLE
20516,20002,SELTOS_시그니처 | 투톤루프,,300000,SINGLE,etc,MULTI
20517,20002,K9_33T_Masters_BASIC | 드라이버 컬렉션,"12.3인치 슈퍼비전 클러스터, 운전석 에르고 모션 시트, 익스텐션·볼스터 전동 조절 (기본 적용)",0,SINGLE,etc,MULTI
20518,20002,K9_33T_Masters | 프리미엄 팩,"퀼팅 나파가죽 시트, 최고급 가죽 내장재, 리얼 우드 내장재, 앰비언트 라이트, 인터랙티브 조명",1380000,SINGLE,interior,MULTI
20519,20002,K9_33T_Masters | Lexicon 프리미엄 사운드,"17 스피커 및 외장 앰프 포함 프리미엄 오디오 시스템 (마스터즈 적용 가격)",2570000,SINGLE,etc,MULTI
20802,20002,K8_GASOLINE_2_5_SIGNATURE | 내장 컬러_블랙 원톤 인테리어,내장 색상 선택: 블랙 원톤 인테리어,0,SINGLE,interior,SINGLE
20803,20002,K8_GASOLINE_2_5_SIGNATURE | 내장 컬러_라운지 브라운 투톤 인테리어,내장 색상 선택: 라운지 브라운 투톤 인테리어,0,SINGLE,interior,SINGLE
20804,20002,K8_GASOLINE_2_5_SIGNATURE | 내장 컬러_뉴트럴 베이지 투톤 인테리어,내장 색상 선택: 뉴트럴 베이지 투톤 인테리어,0,SINGLE,interior,SINGLE
20805,20002,K8_GASOLINE_2_5_SIGNATURE | 내장 컬러_딥씨 네이비 투톤 인테리어,내장 색상 선택: 딥씨 네이비 투톤 인테리어,0,SINGLE,interior,SINGLE
20806,20002,K8_GASOLINE_2_5_SIGNATURE_BLACK | 내장 컬러_블랙 원톤 인테리어,내장 색상 선택: 블랙 원톤 인테리어,0,SINGLE,interior,SINGLE
20807,20002,K8_GASOLINE_2_5_SIGNATURE_BLACK | 내장 컬러_라운지 브라운 투톤 인테리어,내장 색상 선택: 라운지 브라운 투톤 인테리어,0,SINGLE,interior,SINGLE
20808,20002,K8_GASOLINE_2_5_SIGNATURE_BLACK | 내장 컬러_뉴트럴 베이지 투톤 인테리어,내장 색상 선택: 뉴트럴 베이지 투톤 인테리어,0,SINGLE,interior,SINGLE
20809,20002,K8_GASOLINE_2_5_SIGNATURE_BLACK | 내장 컬러_딥씨 네이비 투톤 인테리어,내장 색상 선택: 딥씨 네이비 투톤 인테리어,0,SINGLE,interior,SINGLE
20810,20002,K8_GASOLINE_3_5_NOBLESSE | 내장 컬러_블랙 원톤 인테리어,내장 색상 선택: 블랙 원톤 인테리어,0,SINGLE,interior,SINGLE
20811,20002,K8_GASOLINE_3_5_NOBLESSE | 내장 컬러_라운지 브라운 투톤 인테리어,내장 색상 선택: 라운지 브라운 투톤 인테리어,0,SINGLE,interior,SINGLE
20812,20002,K8_GASOLINE_3_5_NOBLESSE | 내장 컬러_뉴트럴 베이지 투톤 인테리어,내장 색상 선택: 뉴트럴 베이지 투톤 인테리어,0,SINGLE,interior,SINGLE
20813,20002,K8_GASOLINE_3_5_NOBLESSE | 내장 컬러_딥씨 네이비 투톤 인테리어,내장 색상 선택: 딥씨 네이비 투톤 인테리어,0,SINGLE,interior,SINGLE
20814,20002,K8_GASOLINE_3_5_SIGNATURE | 내장 컬러_블랙 원톤 인테리어,내장 색상 선택: 블랙 원톤 인테리어,0,SINGLE,interior,SINGLE
20815,20002,K8_GASOLINE_3_5_SIGNATURE | 내장 컬러_라운지 브라운 투톤 인테리어,내장 색상 선택: 라운지 브라운 투톤 인테리어,0,SINGLE,interior,SINGLE
20816,20002,K8_GASOLINE_3_5_SIGNATURE | 내장 컬러_뉴트럴 베이지 투톤 인테리어,내장 색상 선택: 뉴트럴 베이지 투톤 인테리어,0,SINGLE,interior,SINGLE
20817,20002,K8_GASOLINE_3_5_SIGNATURE | 내장 컬러_딥씨 네이비 투톤 인테리어,내장 색상 선택: 딥씨 네이비 투톤 인테리어,0,SINGLE,interior,SINGLE
20818,20002,K8_GASOLINE_3_5_SIGNATURE_BLACK | 내장 컬러_블랙 원톤 인테리어,내장 색상 선택: 블랙 원톤 인테리어,0,SINGLE,interior,SINGLE
20819,20002,K8_GASOLINE_3_5_SIGNATURE_BLACK | 내장 컬러_라운지 브라운 투톤 인테리어,내장 색상 선택: 라운지 브라운 투톤 인테리어,0,SINGLE,interior,SINGLE
20820,20002,K8_GASOLINE_3_5_SIGNATURE_BLACK | 내장 컬러_뉴트럴 베이지 투톤 인테리어,내장 색상 선택: 뉴트럴 베이지 투톤 인테리어,0,SINGLE,interior,SINGLE
20821,20002,K8_GASOLINE_3_5_SIGNATURE_BLACK | 내장 컬러_딥씨 네이비 투톤 인테리어,내장 색상 선택: 딥씨 네이비 투톤 인테리어,0,SINGLE,interior,SINGLE
20822,20002,K8_LPG_3_5_NOBLESSE | 내장 컬러_블랙 원톤 인테리어,내장 색상 선택: 블랙 원톤 인테리어,0,SINGLE,interior,SINGLE
20823,20002,K8_LPG_3_5_NOBLESSE | 내장 컬러_라운지 브라운 투톤 인테리어,내장 색상 선택: 라운지 브라운 투톤 인테리어,0,SINGLE,interior,SINGLE
20824,20002,K8_LPG_3_5_NOBLESSE | 내장 컬러_뉴트럴 베이지 투톤 인테리어,내장 색상 선택: 뉴트럴 베이지 투톤 인테리어,0,SINGLE,interior,SINGLE
20825,20002,K8_LPG_3_5_NOBLESSE | 내장 컬러_딥씨 네이비 투톤 인테리어,내장 색상 선택: 딥씨 네이비 투톤 인테리어,0,SINGLE,interior,SINGLE
20826,20002,SORENTO_HEV4WD_X-Line_INTERIOR | 올리브 브라운 인테리어,올리브 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
20827,20002,SORENTO_HEV4WD_X-Line_INTERIOR | 네이비 그레이 인테리어,네이비 그레이 인테리어 선택,0,SINGLE,interior,SINGLE
20828,20002,SORENTO_G25T_Prestige | 서스펜션 패키지,"모노튜브 쇽업쇼버, 레드 스프링 ※ 스타일 선택 시 선택 가능",11100000,SINGLE,etc,MULTI
20829,20002,SORENTO_G25T_Prestige | 트레일러 패키지,토우히치 포함 트레일러 패키지(최대 견인중량 조건은 매뉴얼 참조),11500000,SINGLE,etc,MULTI
20830,20002,SORENTO_G25T_Prestige | 빌트인 공기청정기,빌트인 공기청정기,4300000,SINGLE,etc,MULTI
20831,20002,SORENTO_G25T_Prestige | 사이드 스텝,사이드 스텝,3900000,SINGLE,etc,MULTI
20832,20002,SORENTO_G25T_Prestige | 러기지 패키지,"테일게이트 램프, 러기지 네트, 러기지 스크린",4400000,SINGLE,etc,MULTI
20833,20002,SORENTO_G25T_Noblesse | 서스펜션 패키지,"모노튜브 쇽업쇼버, 레드 스프링 ※ 스타일 선택 시 선택 가능",11100000,SINGLE,etc,MULTI
20834,20002,SORENTO_G25T_Noblesse | 트레일러 패키지,토우히치 포함 트레일러 패키지(최대 견인중량 조건은 매뉴얼 참조),11500000,SINGLE,etc,MULTI
20835,20002,SORENTO_G25T_Noblesse | 빌트인 공기청정기,빌트인 공기청정기,4300000,SINGLE,etc,MULTI
20836,20002,SORENTO_G25T_Noblesse | 사이드 스텝,사이드 스텝,3900000,SINGLE,etc,MULTI
20837,20002,SORENTO_G25T_Noblesse | 러기지 패키지,"테일게이트 램프, 러기지 네트, 러기지 스크린",4400000,SINGLE,etc,MULTI
20838,20002,SORENTO_G25T_Signature | 서스펜션 패키지,"모노튜브 쇽업쇼버, 레드 스프링",11100000,SINGLE,etc,MULTI
20839,20002,SORENTO_G25T_Signature | 트레일러 패키지,토우히치 포함 트레일러 패키지(최대 견인중량 조건은 매뉴얼 참조),11500000,SINGLE,etc,MULTI
20840,20002,SORENTO_G25T_Signature | 빌트인 공기청정기,빌트인 공기청정기,4300000,SINGLE,etc,MULTI
20841,20002,SORENTO_G25T_Signature | 사이드 스텝,사이드 스텝,3900000,SINGLE,etc,MULTI
20842,20002,SORENTO_G25T_Signature | 러기지 패키지,"테일게이트 램프, 러기지 네트, 러기지 스크린",4400000,SINGLE,etc,MULTI
20843,20002,SORENTO_G25T_X-Line | 서스펜션 패키지,"모노튜브 쇽업쇼버, 레드 스프링",11100000,SINGLE,etc,MULTI
20844,20002,SORENTO_G25T_X-Line | 트레일러 패키지,토우히치 포함 트레일러 패키지(최대 견인중량 조건은 매뉴얼 참조),11500000,SINGLE,etc,MULTI
20845,20002,SORENTO_G25T_X-Line | 빌트인 공기청정기,빌트인 공기청정기,4300000,SINGLE,etc,MULTI
20846,20002,SORENTO_G25T_X-Line | 사이드 스텝,사이드 스텝,3900000,SINGLE,etc,MULTI
20847,20002,SORENTO_G25T_X-Line | 러기지 패키지,"테일게이트 램프, 러기지 네트, 러기지 스크린",4400000,SINGLE,etc,MULTI
20520,20002,K9_33T_Masters | VIP 컬렉션,"뒷좌석 파워 시트, 통풍 시트, 전동식 헤드레스트 등 VIP 사양 구성",2470000,SINGLE,interior,MULTI
20521,20002,K9_33T_BS2_BASIC | 모니터링 팩,"서라운드 뷰 모니터, 후측방 모니터, 원격 스마트 주차 보조, 후방 주차 충돌방지 보조, 증강현실 내비게이션 (기본 적용)",0,SINGLE,assistant,MULTI
20522,20002,K9_33T_BS2_BASIC | 컴포트 팩,"인조가죽 감싸기(크래쉬패드·도어트림 상단), 후면 전동 선커튼, 뒷좌석 측면 수동 선커튼 (기본 적용)",0,SINGLE,etc,MULTI
20523,20002,K9_33T_BS2_BASIC | 헤드업 디스플레이,전면 유리에 주행 정보 투사 표시 (기본 적용),0,SINGLE,etc,MULTI
20524,20002,K9_33T_BS2_BASIC | AWD,전자식 사륜구동 시스템 (기본 적용),0,SINGLE,etc,MULTI
20525,20002,K9_33T_BS2_BASIC | 드라이버 컬렉션,"12.3인치 슈퍼비전 클러스터, 운전석 에르고 모션 시트, 익스텐션·볼스터 전동 조절 (기본 적용)",0,SINGLE,etc,MULTI
20526,20002,K9_33T_BS2_BASIC | 프리미엄 팩,"퀼팅 나파가죽 시트, 최고급 가죽 내장재, 리얼 우드 내장재, 앰비언트 라이트, 인터랙티브 조명 (기본 적용)",0,SINGLE,interior,MULTI
20527,20002,K9_33T_BS2_BASIC | Lexicon 프리미엄 사운드,"17 스피커 및 외장 앰프 포함 프리미엄 오디오 시스템 (기본 적용)",0,SINGLE,etc,MULTI
20528,20002,K9_33T_BS2_BASIC | VIP 컬렉션,"뒷좌석 파워 시트, 통풍 시트, 전동식 헤드레스트 등 VIP 사양 구성 (기본 적용)",0,SINGLE,interior,MULTI
20529,20002,K9_33T_BS2 | 뒷좌석 듀얼 모니터,"뒷좌석 독립 디스플레이 2개, 센터 암레스트 USB 단자 포함",2470000,SINGLE,etc,MULTI
20530,20002,K9_33T_Platinum | AWD,전자식 사륜구동 시스템,2470000,SINGLE,etc,MULTI
20531,20002,K9_33T_BS1_BASIC | 모니터링 팩,"서라운드 뷰 모니터, 후측방 모니터, 원격 스마트 주차 보조, 후방 주차 충돌방지 보조, 증강현실 내비게이션 (기본 적용)",0,SINGLE,assistant,MULTI
20532,20002,K9_33T_BS1_BASIC | 컴포트 팩,"인조가죽 감싸기(크래쉬패드·도어트림 상단), 후면 전동 선커튼, 뒷좌석 측면 수동 선커튼 (기본 적용)",0,SINGLE,etc,MULTI
20533,20002,K9_33T_BS1_BASIC | 헤드업 디스플레이,전면 유리에 주행 정보 투사 표시 (기본 적용),0,SINGLE,etc,MULTI
20534,20002,K9_33T_BS1_BASIC | AWD,전자식 사륜구동 시스템 (기본 적용),0,SINGLE,etc,MULTI
20535,20002,K9_33T_BS1_BASIC | 드라이버 컬렉션,"12.3인치 슈퍼비전 클러스터, 운전석 에르고 모션 시트, 익스텐션·볼스터 전동 조절 (기본 적용)",0,SINGLE,etc,MULTI
20536,20002,K9_33T_BS1 | 프리미엄 팩,"퀼팅 나파가죽 시트, 최고급 가죽 내장재, 리얼 우드 내장재, 앰비언트 라이트, 인터랙티브 조명",1380000,SINGLE,interior,MULTI
20537,20002,K9_33T_BS1 | Lexicon 프리미엄 사운드,"17 스피커 및 외장 앰프 포함 프리미엄 오디오 시스템",3310000,SINGLE,etc,MULTI
20538,20002,K9_33T_BS1 | VIP 컬렉션,"뒷좌석 파워 시트, 통풍 시트, 전동식 헤드레스트 등 VIP 사양 구성",2470000,SINGLE,interior,MULTI
20539,20002,K9_33T_Masters_BASIC | 모니터링 팩,"서라운드 뷰 모니터, 후측방 모니터, 원격 스마트 주차 보조, 후방 주차 충돌방지 보조, 증강현실 내비게이션 (기본 적용)",0,SINGLE,assistant,MULTI
20540,20002,K9_33T_Masters_BASIC | 컴포트 팩,"인조가죽 감싸기(크래쉬패드·도어트림 상단), 후면 전동 선커튼, 뒷좌석 측면 수동 선커튼 (기본 적용)",0,SINGLE,etc,MULTI
20541,20002,K9_33T_Masters_BASIC | 헤드업 디스플레이,전면 유리에 주행 정보 투사 표시 (기본 적용),0,SINGLE,etc,MULTI
20542,20002,K9_33T_Masters_BASIC | AWD,전자식 사륜구동 시스템 (기본 적용),0,SINGLE,etc,MULTI
20543,20002,NIRO_HYBRID_Trendy_INTERIOR | 차콜 인테리어,차콜 인테리어 색상 선택,0,SINGLE,interior,SINGLE
20544,20002,NIRO_HYBRID_Prestige_INTERIOR | 차콜 인테리어,차콜 인테리어 색상 선택,0,SINGLE,interior,SINGLE
20545,20002,NIRO_HYBRID_Prestige_INTERIOR | 미디움 그레이 인테리어,미디움 그레이 인테리어 색상 선택,0,SINGLE,interior,SINGLE
20546,20002,NIRO_HYBRID_Best Selection_INTERIOR | 차콜 인테리어,차콜 인테리어 색상 선택,0,SINGLE,interior,SINGLE
20547,20002,NIRO_HYBRID_Best Selection_INTERIOR | 미디움 그레이 인테리어,미디움 그레이 인테리어 색상 선택,0,SINGLE,interior,SINGLE
20548,20002,NIRO_HYBRID_Signature_INTERIOR | 차콜 인테리어,차콜 인테리어 색상 선택,0,SINGLE,interior,SINGLE
20549,20002,NIRO_HYBRID_Signature_INTERIOR | 미디움 그레이 인테리어,미디움 그레이 인테리어 색상 선택,0,SINGLE,interior,SINGLE
20550,20002,NIRO_HYBRID_Signature_INTERIOR | 페트롤 인테리어,페트롤 인테리어 색상 선택,0,SINGLE,interior,SINGLE
20551,20002,NIRO_HYBRID_Trendy | 컨비니언스,"버튼시동 스마트키 시스템(원격시동 포함), 도어손잡이 조명(프론트), 1열 열선시트, 열선 스티어링 휠, 인조가죽 스티어링 휠, 가죽 변속기 노브",540000,SINGLE,etc,MULTI
20552,20002,NIRO_HYBRID_Trendy | 드라이브 와이즈,"전방 충돌방지 보조(교차로 대향차), 스마트 크루즈 컨트롤(정차 및 재출발 포함), 후측방 충돌 경고/방지(전진 출차), 후방 교차 충돌방지 보조, 안전 하차 보조, 전자식 차일드락",940000,SINGLE,assistant,MULTI
20553,20002,NIRO_HYBRID_Trendy | 스타일,"225/45R18 타이어&전면가공 휠, 프로젝션 LED 헤드램프, 프론트/리어 LED 턴시그널, LED 후진등, LED 포그램프, 블랙 유광 휠아치&사이드 가니쉬",990000,SINGLE,wheel,MULTI
20554,20002,NIRO_HYBRID_Trendy | 내비게이션,"10.25인치 내비게이션(기아 커넥트, 폰 프로젝션, 인카페이먼트), 내비게이션 무선 업데이트",840000,SINGLE,etc,MULTI
20555,20002,NIRO_HYBRID_Prestige_BASIC | 컨비니언스,"버튼시동 스마트키 시스템(원격시동 포함), 도어손잡이 조명(프론트), 1열 열선시트, 열선 스티어링 휠, 인조가죽 스티어링 휠, 가죽 변속기 노브 (기본 적용)",0,SINGLE,etc,MULTI
20556,20002,NIRO_HYBRID_Prestige | 드라이브 와이즈,"전방 충돌방지 보조(교차로 대향차), 스마트 크루즈 컨트롤(정차 및 재출발 포함), 후측방 충돌 경고/방지(전진 출차), 후방 교차 충돌방지 보조, 안전 하차 보조, 전자식 차일드락",940000,SINGLE,assistant,MULTI
20557,20002,NIRO_HYBRID_Prestige | 스타일,"225/45R18 타이어&전면가공 휠, 프로젝션 LED 헤드램프, 프론트/리어 LED 턴시그널, LED 후진등, LED 포그램프, 블랙 유광 휠아치&사이드 가니쉬",990000,SINGLE,wheel,MULTI
20558,20002,NIRO_HYBRID_Prestige | 내비게이션,"10.25인치 내비게이션(기아 커넥트, 폰 프로젝션, 인카페이먼트), 내비게이션 무선 업데이트",840000,SINGLE,etc,MULTI
20559,20002,NIRO_HYBRID_Prestige | 컴포트,"운전자세 메모리(운전석 시트/미러), 운전석 이지억세스, 후진연동 자동하향 미러, 가죽시트, 동승석 파워/릴렉션 컴포트/허리지지대, 동승석·2열 세이프티 파워윈도우, 스웨이드 내장재",890000,SINGLE,interior,MULTI
20560,20002,NIRO_HYBRID_Prestige | 선루프 + LED 실내등,선루프 및 LED 실내등(맵램프/룸램프/러기지램프) 적용,590000,SINGLE,etc,MULTI
20561,20002,NIRO_HYBRID_Prestige | 스마트 엣지 팩,C필러 칼라 가니쉬(스마트 엣지 팩),400000,SINGLE,etc,MULTI
20562,20002,NIRO_HYBRID_Prestige | 스마트 커넥트,"기아 디지털 키 2 터치, 크롬&터치타입 아웃사이드 도어핸들, 빌트인 캠, 보조배터리",590000,SINGLE,etc,MULTI
20563,20002,NIRO_HYBRID_Prestige | 하만카돈 사운드,"하만카돈 프리미엄 사운드(8스피커, 외장앰프)",890000,SINGLE,etc,MULTI
20564,20002,NIRO_HYBRID_Prestige | 하이테크,"슈퍼비전 클러스터(10.25인치 칼라 TFT LCD/테마형 클러스터 기능 지원), 220V 인버터",450000,SINGLE,etc,MULTI
20565,20002,NIRO_HYBRID_Best Selection_BASIC | 컨비니언스,"버튼시동 스마트키 시스템(원격시동 포함), 도어손잡이 조명(프론트), 1열 열선시트, 열선 스티어링 휠, 인조가죽 스티어링 휠, 가죽 변속기 노브 (기본 적용)",0,SINGLE,etc,MULTI
20566,20002,NIRO_HYBRID_Best Selection_BASIC | 드라이브 와이즈,"전방 충돌방지 보조(교차로 대향차), 스마트 크루즈 컨트롤(정차 및 재출발 포함), 후측방 충돌 경고/방지(전진 출차), 후방 교차 충돌방지 보조, 안전 하차 보조, 전자식 차일드락 (기본 적용)",0,SINGLE,assistant,MULTI
